X_id,name,genre,id_artist,title,publicationDate,deezerFans,country,dateRelease,language,Artist_name
5714debb25ac0d8aee352783,Big Brovaz,R&amp;B,56d8029153a7ddfc01f91008,Nu Flow,2002,1407,GB,2002-11-04,eng,Big Brovaz
5714debb25ac0d8aee352784,Big Brovaz,R&amp;B,56d8029153a7ddfc01f91008,Re-Entry,2007,35,unknown,unknown,unknown,Big Brovaz
5714debb25ac0d8aee353282,Bliss N Eso,Australian Hip Hop,56d8054a53a7ddfc01f913ac,The Arrival,2000,2346,AU,2000,eng,Bliss N Eso
5714debb25ac0d8aee353283,Bliss N Eso,Australian Hip Hop,56d8054a53a7ddfc01f913ac,Flowers In The Pavement,2004,487,unknown,unknown,eng,Bliss N Eso
5714debb25ac0d8aee353284,Bliss N Eso,Australian Hip Hop,56d8054a53a7ddfc01f913ac,Day Of The Dog,2006,545,AU,2006-03-03,eng,Bliss N Eso
5714debb25ac0d8aee353285,Bliss N Eso,Hip Hop,56d8054a53a7ddfc01f913ac,Flying Colours,2008,887,AU,2008,eng,Bliss N Eso
5714debb25ac0d8aee353286,Bliss N Eso,Australian Hip Hop,56d8054a53a7ddfc01f913ac,Running On Air,2010,1627,unknown,2010-07-30,unknown,Bliss N Eso
5714debb25ac0d8aee353287,Bliss N Eso,Hip Hop,56d8054a53a7ddfc01f913ac,Circus In The Sky,2013,2346,unknown,2013-06-28,unknown,Bliss N Eso
5714debb25ac0d8aee3527a9,Big Daddy Kane,Hip Hop,56d802a253a7ddfc01f91014,Long Live The Kane,1988,1652,US,1988-06-21,eng,Big Daddy Kane
5714debb25ac0d8aee3527aa,Big Daddy Kane,Hip Hop,56d802a253a7ddfc01f91014,It's A Big Daddy Thing,1989,908,US,1989,eng,Big Daddy Kane
5714debb25ac0d8aee3527ab,Big Daddy Kane,Hip Hop,56d802a253a7ddfc01f91014,Taste Of Chocolate,1990,575,US,1990-10-19,eng,Big Daddy Kane
5714debb25ac0d8aee3527ac,Big Daddy Kane,Hip Hop,56d802a253a7ddfc01f91014,Prince Of Darkness,1991,890,US,1991,eng,Big Daddy Kane
5714debb25ac0d8aee3527ad,Big Daddy Kane,Hip Hop,56d802a253a7ddfc01f91014,Looks Like A Job For...,1993,890,DE,1993,eng,Big Daddy Kane
5714debb25ac0d8aee3527ae,Big Daddy Kane,Hip Hop,56d802a253a7ddfc01f91014,Daddy's Home,1994,224,US,1994-09-13,eng,Big Daddy Kane
5714debb25ac0d8aee3527af,Big Daddy Kane,Hip Hop,56d802a253a7ddfc01f91014,Veteranz' Day,1998,575,US,1998,eng,Big Daddy Kane
5714debb25ac0d8aee3527b0,Big Daddy Kane,Hip Hop,56d802a253a7ddfc01f91014,The Very Best Of Big Daddy Kane,2001,908,unknown,2001-04-23,unknown,Big Daddy Kane
5714debb25ac0d8aee35280a,Big Grams,Experimental Hip Hop,56d802c253a7ddfc01f9102f,Big Grams,2015,1016,unknown,2015-09-25,unknown,Big Grams
5714debb25ac0d8aee352839,Big L,East Coast Hip Hop,56d802ce53a7ddfc01f91042,Lifestylez Ov Da Poor And Dangerous,1995,7444,US,1995-03-28,eng,Big L
5714debb25ac0d8aee35283a,Big L,East Coast Hip Hop,56d802ce53a7ddfc01f91042,The Big Picture,2000,1197,unknown,2000-07-11,unknown,Big L
5714debb25ac0d8aee352850,Big Mike,Gangsta Rap,56d802d353a7ddfc01f9104c,Somethin' Serious,1994,2,US,1994,eng,Big Mike
5714debb25ac0d8aee352851,Big Mike,Gangsta Rap,56d802d353a7ddfc01f9104c,Still Serious,1997,19,unknown,unknown,eng,Big Mike
5714debb25ac0d8aee35285a,Big Noyd,Hardcore Hip Hop,56d802d653a7ddfc01f91050,Episodes Of A Hustla,1996,324,US,1996,eng,Big Noyd
5714debb25ac0d8aee35285b,Big Noyd,East Coast Hip Hop,56d802d653a7ddfc01f91050,Only The Strong,2003,54,US,2003-09-23,eng,Big Noyd
5714debb25ac0d8aee352872,Big Pun,East Coast Hip Hop,56d802db53a7ddfc01f9105d,Capital Punishment,1998,4112,unknown,unknown,unknown,Big Pun
5714debb25ac0d8aee352873,Big Pun,East Coast Hip Hop,56d802db53a7ddfc01f9105d,Yeeeah Baby,2000,2055,unknown,unknown,unknown,Big Pun
5714debb25ac0d8aee352874,Big Pun,Hip Hop,56d802db53a7ddfc01f9105d,Endangered Species,2001,1449,unknown,unknown,unknown,Big Pun
5714debb25ac0d8aee352879,Big Sean,Hip Hop,56d802de53a7ddfc01f91060,Finally Famous,2011,2374,US,2011-06-28,eng,Big Sean
5714debb25ac0d8aee35287a,Big Sean,Hip Hop,56d802de53a7ddfc01f91060,Hall Of Fame,2013,2157,unknown,2013-08-27,unknown,Big Sean
5714debb25ac0d8aee35287b,Big Sean,Hip Hop,56d802de53a7ddfc01f91060,Dark Sky Paradise,2015,33794,unknown,2015-02-24,unknown,Big Sean
5714debb25ac0d8aee35287f,Big Scoob,Hip Hop,56d802df53a7ddfc01f91062,Monsterifik,2009,48,unknown,unknown,unknown,Big Scoob
5714debb25ac0d8aee352880,Big Scoob,Hip Hop,56d802df53a7ddfc01f91062,Damn Fool,2011,37,unknown,unknown,unknown,Big Scoob
5714debb25ac0d8aee352883,Big Shug,Hip Hop,56d802e053a7ddfc01f91064,Who's Hard: Gang Starr Presents Big Shug,2005,103,unknown,unknown,unknown,Big Shug
5714debb25ac0d8aee352895,Big Syke,Gangsta Rap,56d802e653a7ddfc01f9106e,Be Yo' Self,1996,296,unknown,1996-10-15,unknown,Big Syke
5714debb25ac0d8aee3533e7,Blu & Exile,Hip Hop,56d805a953a7ddfc01f91423,Below The Heavens: In Hell Happy With Your New Imaginary Friend...,2007,729,US,2007-08-28,eng,Blu & Exile
5714debb25ac0d8aee353483,Blue Scholars,Hip Hop,56d805cb53a7ddfc01f91461,Blue Scholars,2005,unknown,US,2005-06,eng,Blue Scholars
5714debb25ac0d8aee353484,Blue Scholars,Hip Hop,56d805cb53a7ddfc01f91461,The Long March EP,2006,unknown,US,2005-12-06,eng,Blue Scholars
5714debb25ac0d8aee353485,Blue Scholars,Hip Hop,56d805cb53a7ddfc01f91461,Bayani,2007,49,US,2007-06-12,eng,Blue Scholars
5714debb25ac0d8aee353486,Blue Scholars,Hip Hop,56d805cb53a7ddfc01f91461,Joe Metro EP,2007,unknown,US,2007-11-06,eng,Blue Scholars
5714debb25ac0d8aee353488,Blue Scholars,Hip Hop,56d805cb53a7ddfc01f91461,OOF! EP,2009,unknown,US,2009-09-25,eng,Blue Scholars
5714debb25ac0d8aee353508,Blueprint,Hip Hop,56d805df53a7ddfc01f91487,1988,2005,50,unknown,2005-03-29,unknown,Blueprint
5714debb25ac0d8aee352a37,Bill Withers,R&amp;B,56d8035d53a7ddfc01f910fc,Just As I Am,1971,3325,US,1971-05,eng,Bill Withers
5714debb25ac0d8aee352a38,Bill Withers,R&amp;B,56d8035d53a7ddfc01f910fc,Still Bill,1972,801,US,1972,eng,Bill Withers
5714debb25ac0d8aee352a39,Bill Withers,R&amp;B,56d8035d53a7ddfc01f910fc,Live At Carnegie Hall,1973,1465,US,1973,eng,Bill Withers
5714debb25ac0d8aee352a3a,Bill Withers,R&amp;B,56d8035d53a7ddfc01f910fc,+ Justments,1974,594,US,1974,eng,Bill Withers
5714debb25ac0d8aee352a3b,Bill Withers,R&amp;B,56d8035d53a7ddfc01f910fc,Making Music,1975,288,US,1975,eng,Bill Withers
5714debb25ac0d8aee352a3c,Bill Withers,R&amp;B,56d8035d53a7ddfc01f910fc,Naked & Warm,1976,289,US,1975,eng,Bill Withers
5714debb25ac0d8aee352a3d,Bill Withers,R&amp;B,56d8035d53a7ddfc01f910fc,Menagerie,1977,10901,US,1977,eng,Bill Withers
5714debb25ac0d8aee352a3e,Bill Withers,R&amp;B,56d8035d53a7ddfc01f910fc,'Bout Love,1978,304,US,1978,eng,Bill Withers
5714debb25ac0d8aee352a3f,Bill Withers,R&amp;B,56d8035d53a7ddfc01f910fc,Bill Withers' Greatest Hits,1981,10901,XE,unknown,eng,Bill Withers
5714debb25ac0d8aee352a40,Bill Withers,R&amp;B,56d8035d53a7ddfc01f910fc,"Watching You, Watching Me",1985,342,US,1985,eng,Bill Withers
5714debb25ac0d8aee35353b,Blumentopf,Hip Hop,56d805ef53a7ddfc01f9149c,6 Meter 90 / Zahlen Bitte!,1997,1286,unknown,unknown,unknown,Blumentopf
5714debb25ac0d8aee35353c,Blumentopf,Hip Hop,56d805ef53a7ddfc01f9149c,Kein Zufall,1997,1286,DE,1997-09-01,deu,Blumentopf
5714debb25ac0d8aee35353d,Blumentopf,Hip Hop,56d805ef53a7ddfc01f9149c,Grosses Kino,1999,1923,unknown,unknown,unknown,Blumentopf
5714debb25ac0d8aee35353e,Blumentopf,Hip Hop,56d805ef53a7ddfc01f9149c,Eins A,2001,1281,DE,2001-10-01,deu,Blumentopf
5714debb25ac0d8aee35353f,Blumentopf,Hip Hop,56d805ef53a7ddfc01f9149c,Gern Geschehen,2003,1648,DE,2003-09-15,deu,Blumentopf
5714debb25ac0d8aee353540,Blumentopf,Hip Hop,56d805ef53a7ddfc01f9149c,Musikmaschine,2006,944,DE,2006-09-08,deu,Blumentopf
5714debb25ac0d8aee353542,Blumentopf,Hip Hop,56d805ef53a7ddfc01f9149c,Wir,2010,1582,DE,2010-06-04,deu,Blumentopf
5714debb25ac0d8aee353cfa,Boyz N Da Hood,Hip Hop,56d807cc53a7ddfc01f9171d,Boyz N Da Hood,2005,686,unknown,2005-06-21,unknown,Boyz N Da Hood
5714debb25ac0d8aee353cfb,Boyz N Da Hood,Hip Hop,56d807cc53a7ddfc01f9171d,Back Up N Da Chevy,2007,471,unknown,2007-10-02,unknown,Boyz N Da Hood
5714debb25ac0d8aee353cfe,Boyz II Men,R&amp;B,56d807cd53a7ddfc01f9171f,Cooleyhighharmony,1991,458,US,1993,eng,Boyz II Men
5714debb25ac0d8aee353d00,Boyz II Men,R&amp;B,56d807cd53a7ddfc01f9171f,II,1994,7297,US,1994-08-30,eng,Boyz II Men
5714debb25ac0d8aee353d02,Boyz II Men,R&amp;B,56d807cd53a7ddfc01f9171f,The Remix Collection,1995,5853,US,1995-11-07,eng,Boyz II Men
5714debb25ac0d8aee353d04,Boyz II Men,R&amp;B,56d807cd53a7ddfc01f9171f,Evolution,1997,7416,US,1997-09-23,eng,Boyz II Men
5714debb25ac0d8aee353d05,Boyz II Men,R&amp;B,56d807cd53a7ddfc01f9171f,Nathan Michael Shawn Wanya,2000,2831,US,2000-09-12,eng,Boyz II Men
5714debb25ac0d8aee353d06,Boyz II Men,R&amp;B,56d807cd53a7ddfc01f9171f,The Ballad Collection,2000,9540,JP,2000-05-17,eng,Boyz II Men
5714debb25ac0d8aee353d07,Boyz II Men,R&amp;B,56d807cd53a7ddfc01f9171f,Legacy: The Greatest Hits,2001,7801,unknown,unknown,unknown,Boyz II Men
5714debb25ac0d8aee353d08,Boyz II Men,R&amp;B,56d807cd53a7ddfc01f9171f,Full Circle,2002,3785,JP,2002-05-29,eng,Boyz II Men
5714debb25ac0d8aee353d09,Boyz II Men,R&amp;B,56d807cd53a7ddfc01f9171f,20th Century Masters: The Millennium Collection,2003,7801,unknown,unknown,unknown,Boyz II Men
5714debb25ac0d8aee353d0a,Boyz II Men,R&amp;B,56d807cd53a7ddfc01f9171f,Legacy: The Greatest Hits (Deluxe Edition),2004,9540,unknown,unknown,unknown,Boyz II Men
5714debb25ac0d8aee353d0b,Boyz II Men,R&amp;B,56d807cd53a7ddfc01f9171f,Throwback,2004,1815,unknown,unknown,unknown,Boyz II Men
5714debb25ac0d8aee353d0d,Boyz II Men,R&amp;B,56d807cd53a7ddfc01f9171f,The Remedy,2006,unknown,US,2007-02-14,eng,Boyz II Men
5714debb25ac0d8aee353d0e,Boyz II Men,R&amp;B,56d807cd53a7ddfc01f9171f,Motown: A Journey Through Hitsville USA,2007,4130,US,2007-11-13,eng,Boyz II Men
5714debb25ac0d8aee353d0f,Boyz II Men,R&amp;B,56d807cd53a7ddfc01f9171f,Love,2009,3943,unknown,2009-11-16,unknown,Boyz II Men
5714debb25ac0d8aee353d10,Boyz II Men,R&amp;B,56d807cd53a7ddfc01f9171f,Twenty,2011,7293,JP,2011-10-12,eng,Boyz II Men
5714debb25ac0d8aee353d2d,Boz Scaggs,R&amp;B,56d807d653a7ddfc01f91729,Silk Degrees,1976,1170,unknown,1976,unknown,Boz Scaggs
5714debb25ac0d8aee3542c6,Brooke Valentine,R&amp;B,56d8093253a7ddfc01f91973,Chain Letter,2005,487,US,2005-03-15,eng,Brooke Valentine
5714debb25ac0d8aee3542ee,Brother Ali,Hip Hop,56d8094253a7ddfc01f91989,Rites Of Passage,2000,79,US,2000,eng,Brother Ali
5714debb25ac0d8aee3542ef,Brother Ali,Hip Hop,56d8094253a7ddfc01f91989,Shadows On The Sun,2003,594,US,2003-05-02,eng,Brother Ali
5714debb25ac0d8aee3542f0,Brother Ali,Hip Hop,56d8094253a7ddfc01f91989,Champion,2004,330,unknown,unknown,unknown,Brother Ali
5714debb25ac0d8aee3542f1,Brother Ali,Hip Hop,56d8094253a7ddfc01f91989,Present: Off The Record,2007,1084,unknown,unknown,unknown,Brother Ali
5714debb25ac0d8aee3542f2,Brother Ali,Hip Hop,56d8094253a7ddfc01f91989,The Undisputed Truth,2007,1084,US,2007-04-10,eng,Brother Ali
5714debb25ac0d8aee3542f3,Brother Ali,Hip Hop,56d8094253a7ddfc01f91989,The Truth Is Here,2009,84,US,2009-03-10,eng,Brother Ali
5714debb25ac0d8aee3542f4,Brother Ali,Hip Hop,56d8094253a7ddfc01f91989,Us,2009,1281,GB,2009-09-21,eng,Brother Ali
5714debb25ac0d8aee3542f5,Brother Ali,Hip Hop,56d8094253a7ddfc01f91989,Mourning In America And Dreaming In Color,2012,151,unknown,2012-09-18,unknown,Brother Ali
5714debb25ac0d8aee353dc3,Brainpower,Hip Hop,56d807f453a7ddfc01f9176b,Door Merg & Brain,2001,229,NL,2001,nld,Brainpower
5714debb25ac0d8aee353dc4,Brainpower,Hip Hop,56d807f453a7ddfc01f9176b,Verschil Moet Er Zijn,2002,341,unknown,2002,unknown,Brainpower
5714debb25ac0d8aee353dc5,Brainpower,Hip Hop,56d807f453a7ddfc01f9176b,Even Stil,2005,160,unknown,2005-05-20,unknown,Brainpower
5714debb25ac0d8aee353dc6,Brainpower,Hip Hop,56d807f453a7ddfc01f9176b,Hart,2008,156,unknown,unknown,unknown,Brainpower
5714debb25ac0d8aee353dc7,Brainpower,Hip Hop,56d807f453a7ddfc01f9176b,Hard,2008,171,unknown,unknown,unknown,Brainpower
5714debb25ac0d8aee353dc9,Brainpower,Hip Hop,56d807f453a7ddfc01f9176b,Dub & Dwars,2010,89,unknown,unknown,unknown,Brainpower
5714debb25ac0d8aee353dcd,Braintax,Hip Hop,56d807f453a7ddfc01f9176d,Biro Funk,2001,95,unknown,unknown,unknown,Braintax
5714debb25ac0d8aee354356,Brownstone,R&amp;B,56d8094f53a7ddfc01f919ae,From The Bottom Up,1995,1910,US,1995-01-10,eng,Brownstone
5714debb25ac0d8aee354357,Brownstone,R&amp;B,56d8094f53a7ddfc01f919ae,Still Climbing,1997,404,US,1997,eng,Brownstone
5714debb25ac0d8aee353e19,Brand Nubian,Hip Hop,56d8080253a7ddfc01f91787,One For All,1990,552,US,1990-12-04,eng,Brand Nubian
5714debb25ac0d8aee353e1a,Brand Nubian,Hip Hop,56d8080253a7ddfc01f91787,In God We Trust,1993,521,US,1992,eng,Brand Nubian
5714debb25ac0d8aee353e1b,Brand Nubian,Hip Hop,56d8080253a7ddfc01f91787,Everything Is Everything,1994,488,unknown,1994-11-01,unknown,Brand Nubian
5714debb25ac0d8aee353e1c,Brand Nubian,Hip Hop,56d8080253a7ddfc01f91787,Foundation,1998,731,US,1998-09-29,eng,Brand Nubian
5714debb25ac0d8aee353e1d,Brand Nubian,Hip Hop,56d8080253a7ddfc01f91787,Fire In The Hole,2004,189,US,2004-08-10,eng,Brand Nubian
5714debb25ac0d8aee353e1e,Brand Nubian,Hip Hop,56d8080253a7ddfc01f91787,Time's Runnin' Out,2007,251,unknown,2007-08-21,unknown,Brand Nubian
5714debb25ac0d8aee352bda,Billy Ocean,R&amp;B,56d803af53a7ddfc01f91154,Billy Ocean,1975,1894,GB,1976,eng,Billy Ocean
5714debb25ac0d8aee352be2,Billy Ocean,R&amp;B,56d803af53a7ddfc01f91154,Greatest Hits,1989,4506,unknown,1989,unknown,Billy Ocean
5714debb25ac0d8aee352be4,Billy Ocean,R&amp;B,56d803af53a7ddfc01f91154,Collection,1992,1117,unknown,unknown,unknown,Billy Ocean
5714debb25ac0d8aee352be5,Billy Ocean,R&amp;B,56d803af53a7ddfc01f91154,Time To Move On,1993,104,DE,1993-02-22,eng,Billy Ocean
5714debb25ac0d8aee352be6,Billy Ocean,R&amp;B,56d803af53a7ddfc01f91154,Let's Get Back Together: The Love Songs Of Billy Ocean,2003,1117,unknown,2003,unknown,Billy Ocean
5714debb25ac0d8aee353e51,Brandon Rogers,R&amp;B,56d8080e53a7ddfc01f91799,Automatic,2006,2,unknown,unknown,unknown,Brandon Rogers
5714debb25ac0d8aee353e73,Brandy,R&amp;B,56d8081553a7ddfc01f917aa,Brandy,1994,5490,US,1994-09-27,eng,Brandy
5714debb25ac0d8aee353e74,Brandy,R&amp;B,56d8081553a7ddfc01f917aa,Never Say Never,1998,12688,US,1998,eng,Brandy
5714debb25ac0d8aee353e75,Brandy,R&amp;B,56d8081553a7ddfc01f917aa,Full Moon,2002,6394,GB,2002-02-25,eng,Brandy
5714debb25ac0d8aee353e76,Brandy,R&amp;B,56d8081553a7ddfc01f917aa,Afrodisiac,2004,8237,US,2004-06-29,eng,Brandy
5714debb25ac0d8aee353e77,Brandy,R&amp;B,56d8081553a7ddfc01f917aa,Human,2008,3300,US,2008-12-09,eng,Brandy
5714debb25ac0d8aee353e78,Brandy,R&amp;B,56d8081553a7ddfc01f917aa,Two Eleven,2012,6266,unknown,2012-10-16,unknown,Brandy
5714debb25ac0d8aee354432,Bruno Pelletier,French Pop,56d8097f53a7ddfc01f919e0,Bruno Pelletier,1992,121,unknown,1992,unknown,Bruno Pelletier
5714debb25ac0d8aee354433,Bruno Pelletier,French Pop,56d8097f53a7ddfc01f919e0,Défaire L'amour,1995,139,unknown,1995,unknown,Bruno Pelletier
5714debb25ac0d8aee354434,Bruno Pelletier,French Pop,56d8097f53a7ddfc01f919e0,Miserere,1997,164,unknown,1997,unknown,Bruno Pelletier
5714debb25ac0d8aee354435,Bruno Pelletier,French Pop,56d8097f53a7ddfc01f919e0,D'Autres Rives,1999,19,unknown,1999,unknown,Bruno Pelletier
5714debb25ac0d8aee353781,Bobby Brown,R&amp;B,56d8067b53a7ddfc01f91541,King Of Stage,1986,96,US,1986-12-11,eng,Bobby Brown
5714debb25ac0d8aee353784,Bobby Brown,R&amp;B,56d8067b53a7ddfc01f91541,Forever,1997,87,unknown,1997-11-04,unknown,Bobby Brown
5714debb25ac0d8aee353e9c,Bravehearts,Hip Hop,56d8081e53a7ddfc01f917bb,Bravehearted,2003,32,US,2003-12-23,eng,Bravehearts
5714debb25ac0d8aee352c82,Binary Star,Hip Hop,56d803d153a7ddfc01f91188,Masters Of The Universe,2000,415,US,2006-07-25,eng,Binary Star
5714debb25ac0d8aee354446,Brusco,Hip Hop,56d8098153a7ddfc01f919e5,Si Fa Presto A Dire... Brusco,2003,unknown,unknown,unknown,unknown,Brusco
5714debb25ac0d8aee354447,Brusco,Hip Hop,56d8098153a7ddfc01f919e5,Amore Vero,2006,1037,unknown,unknown,unknown,Brusco
5714debb25ac0d8aee353829,Bobby Shmurda,Hip Hop,56d8069b53a7ddfc01f91577,Shmurda She Wrote,2014,5152,unknown,2014-11-10,unknown,Bobby Shmurda
5714debb25ac0d8aee35382e,Bobby Tinsley,Hip Hop,56d8069c53a7ddfc01f9157a,Colored Girl,2009,26,unknown,unknown,unknown,Bobby Tinsley
5714debb25ac0d8aee352c9e,Bionic Jive,Rap Metal,56d803eb53a7ddfc01f91198,Passion Over Politics,2008,80,unknown,2008-03-18,unknown,Bionic Jive
5714debb25ac0d8aee353846,Bobby V,R&amp;B,56d806a553a7ddfc01f91583,Bobby Valentino,2005,2527,unknown,unknown,unknown,Bobby V
5714debb25ac0d8aee353847,Bobby V,R&amp;B,56d806a553a7ddfc01f91583,Special Occasion,2007,2318,unknown,unknown,unknown,Bobby V
5714debb25ac0d8aee353848,Bobby V,R&amp;B,56d806a553a7ddfc01f91583,The Rebirth,2009,213,unknown,unknown,unknown,Bobby V
5714debb25ac0d8aee353849,Bobby V,R&amp;B,56d806a553a7ddfc01f91583,Fly On The Wall,2011,200,unknown,unknown,unknown,Bobby V
5714debb25ac0d8aee35384a,Bobby V,R&amp;B,56d806a553a7ddfc01f91583,Dusk Till Dawn,2012,779,unknown,unknown,unknown,Bobby V
5714debb25ac0d8aee35386a,Bobby Womack,R&amp;B,56d806aa53a7ddfc01f91587,Roads Of Life,1979,422,US,1979,unknown,Bobby Womack
5714debb25ac0d8aee35386e,Bobby Womack,R&amp;B,56d806aa53a7ddfc01f91587,So Many Rivers,1985,267,GB,1985,eng,Bobby Womack
5714debb25ac0d8aee353f58,Breeze,Hip Hop,56d8085053a7ddfc01f91806,The Young Son Of No One,1989,unknown,unknown,unknown,unknown,Breeze
5714debb25ac0d8aee35388d,Bocafloja,Hip Hop,56d806c053a7ddfc01f91592,Existo; Matriz Preludio Al Pienso,2009,501,unknown,2009,spa,Bocafloja
5714debb25ac0d8aee35388e,Bocafloja,Hip Hop,56d806c053a7ddfc01f91592,Patologias Del Invisible Incomodo,2012,1140,unknown,unknown,unknown,Bocafloja
5714debb25ac0d8aee352cf9,Birdman,Gangsta Rap,56d8040953a7ddfc01f911ae,Birdman,2002,46,unknown,unknown,unknown,Birdman
5714debb25ac0d8aee352cfc,Birdman,Gangsta Rap,56d8040953a7ddfc01f911ae,5 * Stunna,2007,3554,unknown,unknown,unknown,Birdman
5714debb25ac0d8aee352cfd,Birdman,Gangsta Rap,56d8040953a7ddfc01f911ae,Pricele$$,2010,2812,unknown,unknown,unknown,Birdman
5714debb25ac0d8aee353f78,Brenda Russell,R&amp;B,56d8085f53a7ddfc01f91818,Two Eyes,1983,121,unknown,unknown,unknown,Brenda Russell
5714debb25ac0d8aee353f79,Brenda Russell,R&amp;B,56d8085f53a7ddfc01f91818,Get Here,1988,10,unknown,1988-03-21,unknown,Brenda Russell
5714debb25ac0d8aee353f7a,Brenda Russell,R&amp;B,56d8085f53a7ddfc01f91818,Kiss Me With The Wind,1990,9,unknown,unknown,unknown,Brenda Russell
5714debb25ac0d8aee352da4,Bizarre,Hip Hop,56d8042a53a7ddfc01f911f1,Attack Of The Weirdos,1998,60,unknown,unknown,unknown,Bizarre
5714debb25ac0d8aee352da5,Bizarre,Hip Hop,56d8042a53a7ddfc01f911f1,Hannicap Circus,2005,77,unknown,unknown,unknown,Bizarre
5714debb25ac0d8aee352da9,Biz Markie,Hip Hop,56d8042a53a7ddfc01f911f3,Goin' Off,1988,999,US,1988-02-23,eng,Biz Markie
5714debb25ac0d8aee352daa,Biz Markie,Hip Hop,56d8042a53a7ddfc01f911f3,The Biz Never Sleeps,1989,999,US,1989-10-10,eng,Biz Markie
5714debb25ac0d8aee352dab,Biz Markie,Hip Hop,56d8042a53a7ddfc01f911f3,I Need A Haircut,1991,999,US,1991,eng,Biz Markie
5714debb25ac0d8aee352dac,Biz Markie,Hip Hop,56d8042a53a7ddfc01f911f3,All Samples Cleared!,1993,999,US,1993,eng,Biz Markie
5714debb25ac0d8aee352dad,Biz Markie,Hip Hop,56d8042a53a7ddfc01f911f3,Weekend Warrior,2003,212,US,2003-11-18,eng,Biz Markie
5714debb25ac0d8aee352db6,BJ Taylor,Hip Hop,56d8042b53a7ddfc01f911f6,The Return Of BJ Taylor From The Trendy Neon Yonder,2011,unknown,unknown,unknown,unknown,BJ Taylor
5714debb25ac0d8aee352dc0,Bizzy Bone,Hip Hop,56d8043153a7ddfc01f911fc,Speaking In Tongues,2005,165,US,2005,eng,Bizzy Bone
5714debb25ac0d8aee352dc6,Bizzy Bone,Hip Hop,56d8043153a7ddfc01f911fc,Ruthless,2008,168,US,2008-03-04,eng,Bizzy Bone
5714debb25ac0d8aee352dc9,Bizzy Bone,Hip Hop,56d8043153a7ddfc01f911fc,Back With The Thugz Part 2,2009,59,unknown,unknown,unknown,Bizzy Bone
5714debb25ac0d8aee352dca,Bizzy Bone,Rap Rock,56d8043153a7ddfc01f911fc,Crossroads: 2010,2010,123,US,2010-08-24,eng,Bizzy Bone
5714debb25ac0d8aee352dcb,Bizzy Bone,Hip Hop,56d8043153a7ddfc01f911fc,For The Fans Vol. 1,2005,unknown,unknown,unknown,unknown,Bizzy Bone
5714debb25ac0d8aee354019,Bria Valente,R&amp;B,56d8087753a7ddfc01f9184c,Elixer,2009,unknown,unknown,unknown,unknown,Bria Valente
5714debb25ac0d8aee35409f,Brian McKnight,R&amp;B,56d8089653a7ddfc01f91880,Brian McKnight,1991,1000,US,1992-06-23,eng,Brian McKnight
5714debb25ac0d8aee3540a0,Brian McKnight,R&amp;B,56d8089653a7ddfc01f91880,I Remember You,1995,1529,US,1995-08-08,eng,Brian McKnight
5714debb25ac0d8aee3540a1,Brian McKnight,R&amp;B,56d8089653a7ddfc01f91880,Anytime,1997,2590,unknown,1997-09-23,unknown,Brian McKnight
5714debb25ac0d8aee3540a3,Brian McKnight,R&amp;B,56d8089653a7ddfc01f91880,Back At One,1999,4874,unknown,1999-09-21,unknown,Brian McKnight
5714debb25ac0d8aee3540a4,Brian McKnight,R&amp;B,56d8089653a7ddfc01f91880,Superhero,2001,2280,unknown,2001-08-21,unknown,Brian McKnight
5714debb25ac0d8aee3540a5,Brian McKnight,R&amp;B,56d8089653a7ddfc01f91880,From There To Here: 1989-2002,2002,1114,unknown,2002-10-30,unknown,Brian McKnight
5714debb25ac0d8aee3540a6,Brian McKnight,R&amp;B,56d8089653a7ddfc01f91880,U Turn,2003,2149,unknown,2003-03-25,unknown,Brian McKnight
5714debb25ac0d8aee3540a7,Brian McKnight,R&amp;B,56d8089653a7ddfc01f91880,Gemini,2005,3064,unknown,2005-02-08,unknown,Brian McKnight
5714debb25ac0d8aee3540a8,Brian McKnight,R&amp;B,56d8089653a7ddfc01f91880,Ten,2006,2379,US,2006-12-05,eng,Brian McKnight
5714debb25ac0d8aee3540aa,Brian McKnight,R&amp;B,56d8089653a7ddfc01f91880,Evolution Of A Man,2009,1467,US,2009-10-27,eng,Brian McKnight
5714debb25ac0d8aee3540ab,Brian McKnight,R&amp;B,56d8089653a7ddfc01f91880,Just Me,2011,4035,US,2011-07-12,eng,Brian McKnight
5714debb25ac0d8aee3540ac,Brian McKnight,R&amp;B,56d8089653a7ddfc01f91880,More Than Words,2013,3508,unknown,2013-03-19,unknown,Brian McKnight
5714debb25ac0d8aee353964,Bomfunk MC's,Hip Hop,56d806ea53a7ddfc01f915e1,In Stereo,1999,1919,unknown,1999,unknown,Bomfunk MC's
5714debb25ac0d8aee353965,Bomfunk MC's,Hip Hop,56d806ea53a7ddfc01f915e1,Burnin' Sneakers,2002,609,unknown,2002-04-25,unknown,Bomfunk MC's
5714debb25ac0d8aee354101,Brick & Lace,R&amp;B,56d808bb53a7ddfc01f918ac,Love Is Wicked,2007,6160,unknown,2007-09-25,unknown,Brick & Lace
5714debb25ac0d8aee3539d0,Bone Thugs-N-Harmony,Hip Hop,56d8070653a7ddfc01f91604,Faces Of Death,1993,83,unknown,unknown,unknown,Bone Thugs-N-Harmony
